code,omschrijving,bouwgrootte,vermogen,polen,bouwvorm,volt,ie_klasse,materiaal,vrije_voorraad,inkomend,bearing_de,bearing_nde,cooling,hs_code,insulation,max_temp,min_temp,mounting_pos,options,paint,protection,shaft_dim,standard_type,terminal_box_pos,tropical,weight
TD225S484.,TCD-225S-4/8,225,37.0/9.0,4/8,B3,400,2 Speed,Gietijzer,8,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,60x140,IEC60034,Boven-A1,0.95,321
TD250M484.,TCD-250M-4/8,250,55.0/14.0,4/8,B3,400,2 Speed,Gietijzer,0,0,6314 C3,6314 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,65x140,IEC60034,Boven-A1,95,0
1E000.12D6F2.,MS632-6,63,0.12,6,B3,230/400,IE1,Aluminium,1,0,,,,,,,,,,,,,,,,
2E045.00D6F4.,YX3-280S6,280,45.0,6,B3,400/690,IE2,Gietijzer,1,0,6317 C3,6317 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5014 / RAL5014,IP55,75x140,IEC60034,Boven-A1,0.95,502
2M000.12D6F2.,EMS632-6,63,0.12,6,B3,230/400,IE2,Aluminium,48,0,6201 2RS C3,6201 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,11x23,IEC60034,Boven-A1,0.95,5
2M000.18D6F2.,EMS711-6,71,0.18,6,B3,230/400,IE2,Aluminium,23,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,14x30,IEC60034,Boven-A1,0.95,6.2
2M000.25D6F2.,EMS712-6,71,0.25,6,B3,230/400,IE2,Aluminium,99,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,14x30,IEC60034,Boven-A1,0.95,6.5
2M000.37D6F2.,EMS801-6,80,0.37,6,B3,230/400,IE2,Aluminium,25,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,9.9
2M000.55D6F2.,EMS802-6,80,0.55,6,B3,230/400,IE2,Aluminium,33,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,9.2
2M001.10D6F2.,EMS90L6,90,1.1,6,B3,230/400,IE2,Aluminium,0,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,17
2M002.20D6F4.,EMS112M6,112,2.2,6,B3,400/690,IE2,Aluminium,0,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,27
2M004.00D6F4.,EMS132M1-6,132,4.0,6,B3,400/690,IE2,Aluminium,3,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,44
3E007.50D6F4.,T3CR-160M-6,160,7.5,6,B3,400/690,IE3,Gietijzer,5,0,6309 2RS C3,6309 2RS C3,IC411,85015220 89,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,111
3E011.00D6F4.,T3CR-160L-6,160,11.0,6,B3,400/690,IE3,Gietijzer,8,0,6309 2RS C3,6309 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,139
3E015.00D6F4.,T3CR-180L-6,180,15.0,6,B3,400/690,IE3,Gietijzer,4,6,6311 2RS C3,6311 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,48x110,IEC60034,Boven-A1,0.95,173
3E018.50D6F4.,T3CR-200L1-6,200,18.5,6,B3,400/690,IE3,Gietijzer,4,4,6312 2RS C3,6312 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,216
3E022.00D6F4.,T3CR-200L2-6,200,22.0,6,B3,400/690,IE3,Gietijzer,4,4,6312 2RS C3,6312 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,233
3E030.00D6F4.,T3CR-225M-6,225,30.0,6,B3,400/690,IE3,Gietijzer,10,0,6313 C3,6313 C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,312
3E037.00D6F4.,T3CR-250M-6,250,37.0,6,B3,400/690,IE3,Gietijzer,0,5,6314 C3,6314 C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,371
3E045.00D6F4.,T3CR-280S-6,280,45.0,6,B3,400/690,IE3,Gietijzer,3,0,6316 C3,6316 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,478
3E055.00D6F4.,T3CR-280M-6,280,55.0,6,B3,400/690,IE3,Gietijzer,1,1,6316 C3,6316 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,543
3E075.00D6F4.,T3C-315S-6,315,75.0,6,B3,400/690,IE3,Gietijzer,0,1,6319 C3,6319 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,80x170,IEC60034,Boven-A1,0.95,775
3E090.00D6K4.,T3C-315M-6,315,90.0,6,B3,400/690,IE3,Gietijzer,1,0,6319 C3,6319 C3,IC411,85015381 94,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,80x170,IEC60034,Boven-A1,0.95,873
3E160.00D6F4.,T3C-355M1-6,355,160.0,6,B3,400/690,IE3,Gietijzer,0,0,6322 C3,6322 C3,IC411,85015381 106,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,100x210,IEC60034,Boven-A1,0.95,1419
3E250.00D6K4.,T3C-355L2-6,355,250.0,6,B3,400/690,IE3,Gietijzer,0,0,6322 C3,6322 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,100x210,IEC60034,Boven-A1,0.95,1846
3E280.00D6V4.,T3CR-280M-6,280,280.0,6,V1,400/690,IE3,Gietijzer,0,0,,,,,,,,,,,,,,,,
3E355.00D6K4.,T3C-355L5-6,355,355.0,6,B3,400/690,IE3,Gietijzer,0,0,6224 C3,6224 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,100x210,IEC60034,Boven-A1,0.95,2160
3M000.75D6F2.,HMS90S6,90,0.75,6,B3,230/400,IE3,Aluminium,20,0,6205 2RS C3,6205 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,13
3M001.10D6F2.,HMS90L6,90,1.1,6,B3,230/400,IE3,Aluminium,50,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,14
3M001.50D6F2.,HMS100L6,100,1.5,6,B3,230/400,IE3,Aluminium,42,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,24
3M002.20D6F2.,HMS112M6,112,2.2,6,B3,230/400,IE3,Aluminium,11,18,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,30
3M002.20D6F4.,HMS112M6,112,2.2,6,B3,400/690,IE3,Aluminium,22,18,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,30
3M003.00D6F2.,HMS132S6,132,3.0,6,B3,230/400,IE3,Aluminium,18,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,36
3M003.00D6F4.,HMS132S6,132,3.0,6,B3,400/690,IE3,Aluminium,28,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,36
3M004.00D6F2.,HMS132M1-6,132,4.0,6,B3,230/400,IE3,Aluminium,36,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,48
3M004.00D6F4.,HMS132M1-6,132,4.0,6,B3,400/690,IE3,Aluminium,13,12,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,48
3M005.50D6F2.,HMS132M2-6,132,5.5,6,B3,230/400,IE3,Aluminium,11,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,53
3M005.50D6F4.,HMS132M2-6,132,5.5,6,B3,400/690,IE3,Aluminium,22,24,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,59
3S007.50D6F4.,YE3-160XM-6,160,7.5,6,B3,400/690,IE3,Gietijzer,15,0,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,130
3S011.00D6F4.,YE3-160L-6,160,11.0,6,B3,400/690,IE3,Gietijzer,14,1,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,145
3S015.00D6F4.,YE3-180XL-6,180,15.0,6,B3,400/690,IE3,Gietijzer,5,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,48x110,IEC60034,Boven-A1,0.95,195
3S018.50D6F4.,YE3-200L1-6,200,18.5,6,B3,400/690,IE3,Gietijzer,13,0,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,250
3S022.00D6F4.,YE3-200L2-6,200,22.0,6,B3,400/690,IE3,Gietijzer,2,0,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,265
3S030.00D6F4.,YE3-225M6,225,30.0,6,B3,400/690,IE3,Gietijzer,3,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,320
3S045.00D6F4.,YE3-280S6,280,45.0,6,B3,400/690,IE3,Gietijzer,0,0,6317 C3,6317 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,555
3S055.00D6F4.,YE3-280M6,280,55.0,6,B3,400/690,IE3,Gietijzer,0,0,6317 C3,6317 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,630
3S090.00D6K4.,YE3-315M-6,315,90.0,6,B3,400/690,IE3,Gietijzer,0,5,6319 C3,6319 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,80x170,IEC60034,Boven-A1,0.95,980
3XE015.00D6F4.,T3CR-160L2-6,160,15.0,6,B3,400/690,IE3,Gietijzer,8,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,154
3XE018.50D6F4.,T3CR-180L2-6,180,18.5,6,B3,400/690,IE3,Gietijzer,5,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,48x110,IEC60034,Boven-A1,0.95,192
3XE030.00D6F4.,T3CR-200L3-6,200,30.0,6,B3,400/690,IE3,Gietijzer,4,6,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,265
3XE037.00D6F4.,T3CR-225M2-6,225,37.0,6,B3,400/690,IE3,Gietijzer,1,4,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,354
3XE055.00D6F4.,T3CR-250M3-6,250,55.0,6,B3,400/690,IE3,Gietijzer,4,0,6314 C3,6314 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,455
3XE075.00D6F4.,T3CR-280M2-6,280,75.0,6,B3,400/690,IE3,Gietijzer,1,2,6316 C3,6316 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,652
4E002.20D6F4.,T4A-112M1-4,112,2.2,6,B3,400/690,IE4,Aluminium,0,0,6306 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,28x60,IEC60034,Boven-A1,0.95,35
4E005.50D6F4.,T4A-132M2-6,132,5.5,6,B3,400/690,IE4,Aluminium,0,0,6308 2RS C3,6208 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,38x80,IEC60034,Boven-A1,0.95,68
4E007.50D6F4.,T4CR-160M-6,160,7.5,6,B3,400/690,IE4,Gietijzer,0,12,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Boven-A1,0.95,145
4E011.00D6F4.,T4CR-160L-6,160,11.0,6,B3,400/690,IE4,Gietijzer,0,12,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Boven-A1,0.95,185
4E015.00D6F4.,T4CR-180L-6,180,15.0,6,B3,400/690,IE4,Gietijzer,0,6,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,48x110,IEC60034,Boven-A1,0.95,226
4E018.50D6F4.,T4CR-200L1-6,200,18.5,6,B3,400/690,IE4,Gietijzer,0,6,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,55x110,IEC60034,Boven-A1,0.95,246
4E022.00D6F4.,T4CR-200L2-6,200,22.0,6,B3,400/690,IE4,Gietijzer,0,6,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,55x110,IEC60034,Boven-A1,0.95,271
4E030.00D6F4.,T4CR-225M-6,225,30.0,6,B3,400/690,IE4,Gietijzer,0,6,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Boven-A1,0.95,351
4E037.00D6F4.,T4CR-250M-6,250,37.0,6,B3,400/690,IE4,Gietijzer,1,2,6314 C3,6314 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,65x140,IEC60034,Boven-A1,0.95,430
4E045.00D6F4.,T4CR-280S-6,280,45.0,6,B3,400/690,IE4,Gietijzer,0,2,6316 C3,6316 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,75x140,IEC60034,Boven-A1,0.95,533
4E055.00D6F4.,T4CR-280M-6,280,55.0,6,B3,400/690,IE4,Gietijzer,0,0,6316 C3,6316 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,75x140,IEC60034,Boven-A1,0.95,610
4E075.00D6F4.,T4C-315S-6,315,75.0,6,B3,400/690,IE4,Gietijzer,0,0,NU319 C3,6319 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,1020
4E075.00D6K4.,T4C-315S-6,315,75.0,6,B3,400/690,IE4,Gietijzer,1,0,6319 C3,6319 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,1020
4E090.00D6K4.,T4C-315M-6,315,90.0,6,B3,400/690,IE4,Gietijzer,1,0,6319 C3,6319 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,922
4S075.00D6K4.,YE4-315S-6,315,75.0,6,B3,400/690,IE4,Gietijzer,0,0,6319 C3,6319 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,905
4S160.00D6K4.,YE4-355M1-6,355,160.0,6,B3,400/690,IE4,Gietijzer,0,0,6322 C3,6322 C3,IC411,85015381 106,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,100x210,IEC60034,Boven-A1,0.95,0
DM100L6124.,MSD100L-6/12,100,1.1/0.25,6/12,B3,400,2 Speed,Aluminium,4,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,28x60,IEC60034,Boven-A1,0.95,27
DM112M6124.,MSD112M6/12,112,2.2/0.3,6/12,B3,400,2 Speed,Aluminium,14,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,28x60,IEC60034,Boven-A1,0,0
1E000.18D8F2.,MS801-8,80,0.18,8,B3,230/400,IE1,Aluminium,2,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5010 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,9
2E007.50D8F4.,T2C-160L-8,160,7.5,8,B3,400/690,IE2,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,116
2E011.00D8F4.,T2CR-180L-8,180,11.0,8,B3,400/690,IE2,Gietijzer,0,0,6311 2RS C3,6311 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5014 / RAL 5014,IP55,48x110,IEC60034,Boven-A1,0.95,124
2M000.18D8F2.,EMS801-8,80,0.18,8,B3,230/400,IE2,Aluminium,11,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,9.5
2M000.25D8F2.,EMS802-8,80,0.25,8,B3,230/400,IE2,Aluminium,76,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,8
2M000.37D8F2.,EMS90S8,90,0.37,8,B3,230/400,IE2,Aluminium,27,0,6205 2RS C3,6205 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,12
2M000.55D8F2.,EMS90L8,90,0.55,8,B3,230/400,IE2,Aluminium,28,0,6205 2RS C3,6205 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,17
2S011.00D8F4.,YE2-180L-8,180,11.0,8,B3,400/690,IE2,Gietijzer,0,10,6311 2RS C3,6311 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5014 / RAL 5014,IP55,48x110,IEC60034,Boven-A1,0.95,166
3E004.00D8F4.,T3CR-160M1-8,160,4.0,8,B3,400/690,IE3,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,85015220 89,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,90
3E005.50D8F4.,T3CR-160M2-8,160,5.5,8,B3,400/690,IE3,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,85015220 89,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,98
3E007.50D8F4.,T3CR-160L-8,160,7.5,8,B3,400/690,IE3,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,85015220 89,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,116
3E011.00D8F4.,T3CR-180L-8,180,11.0,8,B3,400/690,IE3,Gietijzer,0,8,6311 2RS C3,6311 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,48x110,IEC60034,Boven-A1,0.95,170
3E015.00D8F4.,T3CR-200L-8,200,15.0,8,B3,400/690,IE3,Gietijzer,0,0,6312 2RS C3,6312 2RS C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,55x110,IEC60034,Boven-A1,0.95,220
3E018.50D8F4.,T3CR-225S-8,225,18.5,8,B3,400/690,IE3,Gietijzer,0,0,6313 C3,6313 C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,301
3E022.00D8F4.,T3CR-225M-8,225,22.0,8,B3,400/690,IE3,Gietijzer,0,0,6313 C3,6313 C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,60x140,IEC60034,Boven-A1,0.95,327
3E030.00D8F4.,T3CR-250M-8,250,30.0,8,B3,400/690,IE3,Gietijzer,2,0,6314 C3,6314 C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,65x140,IEC60034,Boven-A1,0.95,408
3E037.00D8F4.,T3CR-280S-8,280,37.0,8,B3,400/690,IE3,Gietijzer,0,1,6316 C3,6316 C3,IC411,85015230 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,511
3E045.00D8F4.,T3CR-280M-8,280,45.0,8,B3,400/690,IE3,Gietijzer,0,3,6316 C3,6316 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,75x140,IEC60034,Boven-A1,0.95,581
3E055.00D8F4.,T3C-315S-8,315,55.0,8,B3,400/690,IE3,Gietijzer,0,0,6319 C3,6319 C3,IC411,85015290 90,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,80x170,IEC60034,Boven-A1,0.95,893
3M000.75D8F2.,HMS100L1-8,100,0.75,8,B3,230/400,IE3,Aluminium,21,0,6206 2RS C3,6206 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,21
3M001.10D8F2.,HMS100L2-8,100,1.1,8,B3,230/400,IE3,Aluminium,18,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,23.8
3M001.50D8F2.,HMS112M8,112,1.5,8,B3,230/400,IE3,Aluminium,17,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,27.6
3M002.20D8F2.,HMS132S8,132,2.2,8,B3,230/400,IE3,Aluminium,25,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,50
3M002.20D8F4.,HMS132S8,132,2.2,8,B3,400/690,IE3,Aluminium,11,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,50
3M003.00D8F4.,HMS132M8,132,3.0,8,B3,400/690,IE3,Aluminium,20,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,45
3S003.00D8F4.,YE3-132M-8,132,3.0,8,B3,400/690,IE3,Gietijzer,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,0
3S004.00D8F4.,YE3-160XM1-8,160,4.0,8,B3,400/690,IE3,Gietijzer,5,0,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,102
3S005.50D8F4.,YE3-160M2-8,160,5.5,8,B3,400/690,IE3,Gietijzer,4,0,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,113
3S007.50D8F4.,YE3-160L-8,160,7.5,8,B3,400/690,IE3,Gietijzer,12,0,6309 2RS C3,6309 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7030 / RAL7030,IP55,42x110,IEC60034,Boven-A1,0.95,132
